,0,1,2,3,4,5
3848,"1일부터 시행하는 이 제도에는 근무 시간제 뿐만 아니라 명절, 국경일 등 관공서의 공휴일(단, 일요일은 제외)도 민간기업에 단계적으로 적용한다.","1일부터 시행되는 이 제도는 공휴일, 공휴일 등 관공서의 공휴일(일요일 제외)에도 단계적으로 적용됩니다.",3.8,0.88654625415802,-114.80256652832031,-5.158361911773682
3849,"리버뷰, 청결, 위치 그리고 여러개의 테이블까지 완벽했어요!","강 전망, 청결함, 위치 그리고 심지어 몇몇 테이블도 완벽했습니다!",4.0,0.8455118536949158,-123.48031616210938,-5.739885330200195
3850,혹 선택을 망설이시는 중이라면 주저없이 예약 확정 버튼을 누르세요.,선택을 망설이는 경우 주저하지 말고 예약 확인 버튼을 누르십시오.,4.3,0.8782448768615723,-118.07545471191406,-5.2852091789245605
3851,거실에서 보이는 쿠폴라도 너무 예쁘고 쾌적합니다.,거실에 보이는 큐폴라는 너무 예쁘고 쾌적해요.,4.4,0.8821893930435181,-118.46818542480469,-5.338332653045654
3852,멋진 닭장과 멋진 풍경이 있는 사랑스러운 집입니다,닭장이 좋고 경치가 좋은 아름다운 집입니다.,3.3,0.873005211353302,-123.60618591308594,-5.576893329620361
3853,메일 주소에 특수문자가 포함될 수 있으면 어떤 것들을 포함할 수 있어?,학회 홍보 메일을 보내는 곳들을 알려줘,0.6,0.5000580549240112,-230.19888305664062,-10.702836036682129
3854,엘레베이터는없지만 생활하기 진짜  편해요,엘리베이터는 없지만 살기가 정말 쉬워요.,3.7,0.7920124530792236,-156.93414306640625,-7.157148361206055
3855,유은혜 부총리 겸 교육부 장관은 31일 정부세종청사에서 이런 내용을 담은 2021학년도 대학 입시 일정 조정안을 발표했다.,유은혜 부총리 겸 교육부 장관은 31일 정부세종청사에서 2021학년도 대입 개편안을 발표했습니다.,3.6,0.9425318241119385,-80.45875549316406,-3.7072157859802246
3856,평일에는 낮이 아니라 저녁에 약속을 잡으렴.,주중에 일정을 잡으실 거면 낮이 아니라 저녁에 잡으세요.,3.7,0.8215669989585876,-136.92355346679688,-6.256246089935303
3857,더불어 소득감소 여부는 최근(7~9월) 소득(월 또는 평균소득)이 과거 비교 대상 기간 신고한 근로·사업소득 대비 25% 이상 감소 여부로 판단한다.,"또한, 최근 소득(월평균 소득)이 과거 비교 기간에 보고된 근로소득 및 사업소득에 비해 25% 이상 감소한 것으로 판단됩니다.",3.0,0.8716469407081604,-126.2838363647461,-5.671149730682373
3858,집근처에 슈퍼가 있는것도 아주 유용했다.,집 근처에 슈퍼마켓이 있는 것도 매우 유용했어요.,4.6,0.8362478017807007,-129.30581665039062,-5.857048511505127
3859,키우는 고양이 두마리와 그 옆집에 있는 고양이 한마리도 만났습니다!,같이 사는 고양이와 강아지도 너무 귀여웠습니다.,1.7,0.8392061591148376,-133.98416137695312,-6.249152183532715
3860,집도 매우 깨끗하고 호스트도 친절합니다!,집은 매우 깨끗하고 집주인은 친절해요!,4.8,0.888568639755249,-111.2098159790039,-4.995595932006836
3861,코로나19 확산으로 인해 취소됐던 사업별 오프라인 설명회는 유튜브 등 온라인으로 실시한다.,먼저 공공부문 직접일자리 94만5000개 가운데 그동안 코로나19로 정상 추진되지 못했던 노인일자리와 자활근로사업 등 약 60여만개 일자리사업을 신속히 재개한다.,0.5,0.3828084468841553,-257.326171875,-11.96766185760498
3862,카카오톡을 지메일을 연동해서 이용하지마,호스트와 메일로 연락하는 것은 에어비앤비 약관에 위배됩니다.,0.4,0.4716171622276306,-246.6617431640625,-11.206600189208984
3863,저 로봇청소기 말이에요 거실이랑 안방 중에 어디서 작동시키려고 하시는거죠?,안방하고 거실 중 너는 로봇청소기를 작동시키고 싶은 곳이 어디야?,3.2,0.8926661610603333,-114.71994018554688,-5.229973793029785
3864,"선생님, 좋아하는 클래식 곡이 무엇인가요?",목욕물 양말고 온도는 어떻게 조정하나요?,0.0,0.275851845741272,-288.90557861328125,-13.201261520385742
3865,회사 메일은 카카오톡 로그인에 사용하지 않도록 합니다.,메일 받는 사람이 군인 친구면 어떤 점을 주의해야할까요?,0.3,0.6017753481864929,-209.4671173095703,-9.461827278137207
3866,전체적으로 하얀색 느낌에 인테리어도 예쁘고 깔끔합니다.,숙소 인테리어도 너무 예쁘고 정말 깔끔해요.,2.5,0.7484679222106934,-166.7098388671875,-7.611447811126709
3867,니시신주쿠와 도초마에 역 사이에 있습니다,니시신주쿠 역과 도초매 역 사이에 있어요.,4.7,0.9467473030090332,-81.43716430664062,-3.7032828330993652
3868,숙소근처에 있는 아사쿠사바시역에서 원하는 위치까지의 접근성이 좋습니다.,숙박시설 근처의 아사쿠사바시 역에서 원하는 위치에 잘 접근할 수 있습니다.,4.2,0.9329126477241516,-87.02244567871094,-3.9560937881469727
3869,농협이랑 신한 중에 메일을 통해 청구서가 날아오는 곳은?,농협카드랑 신한카드 중 메일로 청구서를 보내주는 곳은?,4.0,0.9179633855819702,-99.46080017089844,-4.491327285766602
3870,마드리드의 거의 모든 관광지를 걸어서 충분히 다닐 정도입니다.,브뤼셀의 웬만한 관광지는 다 걸어서 다닐 수 있는 거리입니다.,2.2,0.7577486038208008,-160.56893920898438,-7.298496723175049
3871,영하의 날씨에는 그냥 나가지 말고 장갑을 꼭 끼자.,영하의 날씨에는 장갑 없이 나가지 말고 꼭 껴.,4.6,0.9815902709960938,-49.17875289916992,-2.216125011444092
3872,"제2차 전략회의에서 대전, 경기, 강원, 전남, 제주, 경남 등 6개 시·도지사는 지역에서 추진중인 뉴딜 관련 사례를 소개했다.","제2차 전략회의에서 대전, 경기, 강원, 전남, 제주, 경남 등 6개 시·도지사가 지역에서 추진 중인 뉴딜 관련 사례를 소개했습니다.",4.9,0.9869714975357056,-38.709346771240234,-1.7378536462783813
3873,내일 낮 기준으로 자외선 지수를 알려주세요.,다음 주 비 오는 날을 알려주십시오.,0.5,0.5280688405036926,-226.43211364746094,-10.456466674804688
3874,특수교사는 수업 후 다중밀집시설 방문을 삼가야함,"단, 다중밀집시설 이용은 자제하도록 한다.",2.3,0.7386248707771301,-178.9853515625,-8.082742691040039
3875,신한카드에서 청구서를 메일로 받는걸 어떻게 신청하나요?,안읽은 메일만 지울꺼야? 아니면 다 지울꺼야?,0.3,0.39365726709365845,-264.4251403808594,-11.86178207397461
3876,축제 기간 중 한류 콘텐츠와 연계해 코로나19 극복을 응원하는 다양한 부대행사도 이어진다.,한류 콘텐츠와 함께 코로나 19세 극복을 지원하기 위한 다양한 부대 행사도 축제 기간 동안 열릴 예정입니다.,3.4,0.9567587971687317,-72.72576904296875,-3.2966604232788086
3877,깨끗하고 주인분도 굉장히 친절하십니다.,깨끗하고 주인은 매우 친절해요.,4.3,0.8832111358642578,-109.51751708984375,-4.937615871429443
3878,"숙모, 작은방이랑 안방 중에 고르세요 편하게 잘 수 있는 곳으로.",뉴스 채널 계속 보게 냅둬,0.0,0.2343512773513794,-288.4177551269531,-13.38625431060791
3879,왠지 한국인 이용자들에게 상당히 익숙한 그런 숙소였습니다.,소개된 사진처럼 매우 깨끗한 숙소였습니다.,0.8,0.7198033928871155,-169.43801879882812,-7.676044940948486
3880,신주쿠에서 가성비 숙소를 구한다면 추천합니다.,마드리드 숙소를 찾는다면 적극 추천합니다.,1.3,0.7064130306243896,-176.00538635253906,-7.974620342254639
3881,특히 어린 아이들과 함께하는 가족이라면 적극 추천합니다.,특히 어린 자녀가 있는 가정에서는 강력히 추천합니다.,4.3,0.8599620461463928,-124.86152648925781,-5.594170570373535
3882,모든 중여국행이 그하러듯 중어국를 잘다한면 편니합다.,더블침대이긴 하지만 성인 남자에겐 부족한 편입니다.,0.0,0.20930886268615723,-298.18121337890625,-13.535890579223633
3883,저 안방 안에 있는 조명 있잖아요 어떻게 키는지 모르는데 좀 알려주세요,안방 조명을 키고 싶은데 방법을 모르겠네 어떻게 하죠?,3.7,0.8344786167144775,-140.70840454101562,-6.440993309020996
3884,더운물로하는 목욕은 삼가주시기 바랍니다.,집안 조명은 어둡게 말고 밝게 유지해주길 바라,0.6,0.2967900037765503,-288.94366455078125,-13.009793281555176
3885,창문에 펼쳐진 기가막힌 뷰와 밖의 테라스 풍경 하나만으로도 이곳에 머물만한 충분한 이유가 될 것 같습니다.,창문의 놀라운 조망과 테라스의 조망만으로도 이곳에 머무를 수 있는 좋은 이유가 될 것입니다.,3.5,0.9411110877990723,-79.4000244140625,-3.5941948890686035
3886,공원에서 열리는 시장도 구경할 수 있었어요.,공원에서 시장을 볼 수 있었어요.,3.7,0.9389806985855103,-82.95983123779297,-3.727024555206299
3887,또한 호스트의 친절한 설명과 배려로 시작된 로마의 여행은 너무 즐거웠습니다.,"또한, 주인에 대한 친절한 설명과 배려로 시작된 로마 여행은 매우 즐거웠습니다.",4.3,0.9371954202651978,-82.07339477539062,-3.7355778217315674
3888,다음에 포르투에 갈 기회가 있다면 다시 갈거예요.,다음번에 포르투에 방문할 기회가 생긴다면 또 이곳을 찾을거에요,3.7,0.9151192903518677,-91.60990905761719,-4.131900310516357
3889,에어컨 풍향 조정하려면 어떻게 해,블루투스 스피커는 결제하면 안돼,0.0,0.2790415287017822,-288.0641784667969,-13.01757526397705
3890,다만 어르신들은 소파배드가 좀 불편할 수도 있으실 것 같습니다.,"일단 혼자 숙박, 조리할 수 있다는게 큰 이점인 것 같습니다.",0.0,0.3633565902709961,-260.4811096191406,-11.61276912689209
3891,다음날 먹을 간단한 아침도 마련되었습니다.,간단한 아침식사 또한 다음날을 위해 준비됩니다.,3.3,0.9146586656570435,-98.4407958984375,-4.46176290512085
3892,환경위성은 앞으로 10년간 약 3만 6000km 상공에서 아시아 전역의 대기오염물질을 관측할 계획이다.,"환경 위성은 향후 10년간 약 36,000 킬로미터의 고도에서 아시아 전역의 대기 오염 물질을 관측할 계획입니다.",4.7,0.9449079632759094,-80.70269775390625,-3.7055184841156006
3893,가족모임 일정을 가볍게 여기기 보다는 우선순위를 일순위로 해주세요.,이번달하고 다음달 중에서 할머니 칠순 잔치가 있는 달이 언제인지 기억하시나요?,0.8,0.3865959644317627,-266.743408203125,-12.089298248291016
3894,가격을 알려주세요. 어린이 장화.,떙볕 아래 일할 땐 충분한 휴식을 취하도록 해. 잊지 말고.,0.0,0.27104073762893677,-277.6784973144531,-12.823232650756836
3895,외출모드랑 방범모드 중에 네가 하고 싶은 걸로 알려줘봐,외출이랑 방범모드 중에서 자네가 설정하고 싶은 걸로 말해보게,4.2,0.919031023979187,-95.92864227294922,-4.338404655456543
3896,혹시 논문 발표가 이번달인지 다음달인지 알고 계십니까?,늦지 좀 마라.,0.0,0.19102072715759277,-283.19598388671875,-12.936773300170898
3897,친구는 언제 여행 갈 수 있어?,다음에는 그냥 늦게 오지말고 늦기 전에 미리 이유를 말해줬으면 하네.,0.0,0.5593129396438599,-217.42388916015625,-9.781919479370117
3898,영국가면 저는 백퍼센트 다시 갈 곳 입니다.,"만약 내가 영국에 간다면, 나는 100% 돌아갈 것입니다.",3.0,0.753515362739563,-161.9785919189453,-7.432418346405029
3899,바르셀에서 가장 중요한 가우디의 두 스팟이죠.,바르셀로나에서 가장 중요한 가우디의 두 장소입니다.,4.2,0.7231168746948242,-180.4435272216797,-8.171367645263672
3900,비엔나에서 묵으실 예정이시라면 추천드려요!,"비엔나에 머무를 계획이라면, 그것을 추천해요!",3.9,0.8628170490264893,-121.8503646850586,-5.484836578369141
3901,화장실 및 샤워실이 작아서 불편합니다.,욕실과 샤워실이 작아서 불편해요.,4.0,0.9336572885513306,-86.91231536865234,-3.968127489089966
3902,친한 친구와 또는 사랑하는 사람과 행복한 여행을 위해 정말 좋은 숙소로 추천합니다.,가까운 친구나 사랑하는 사람들과 함께 즐거운 여행을 할 수 있는 좋은 숙소를 추천해 드립니다.,3.7,0.9436032772064209,-81.49064636230469,-3.6570639610290527
3903,브룩클린의 평화로운 거주지 풍경에 아침마다 기분이 좋았습니다.,세심한 배려에 여행 첫날부터 기분이 너무 좋았습니다,1.0,0.4686964154243469,-246.92340087890625,-11.024778366088867
3904,"직장 가입자의 경우 월급명세서, 지역가입자의 경우 건강보험 납입 고지서를 통해 확인 가능","직장가입자의 급여명세서, 지역가입자의 건강보험 급여통지서를 확인하실 수 있습니다.",3.3,0.8152910470962524,-146.95155334472656,-6.68863582611084
3905,대구 경북의 피해 복구와 함께 시급한 과제 중 하나는 코로나19와 사투를 벌이고 계시는 의료진에 대한 보호와 지원입니다.,특히 밤낮없이 감염병과 사투를 벌이고 있는 의료진과 방역 인력의 헌신적 노력에 한없는 존경과 감사를 표합니다.,1.0,0.7460468411445618,-170.21151733398438,-7.796477794647217
3906,"22일부터 손흥민 선수를 비롯해 체조의 양학선, 배구의 이다","협력사업은 2021년부터 2024년까지 3년동안 우리나라와 UNDP가 총 110만 달러를 공동으로 투자해 공동연구 수행, 연수과정 운영, 협력포럼 개최 등을 추진한다.",0.0,0.16634011268615723,-321.2616271972656,-14.338467597961426
3907,"혹시 운동은 아침에 하는게 더 좋으신가요, 저녁에 하는게 더 좋으신가요?",아침하고 저녁 중에서는 언제 운동 가시는 걸 더 좋아하십니까?,4.1,0.8071057796478271,-141.45187377929688,-6.448533535003662
3908,"사진에 나온 외경은 호스트이 집이구요,",집 바로 뒤에 괜찮은 레스토랑들이 있구요.,0.0,0.33595728874206543,-256.7325134277344,-11.668747901916504
3909,영하일지 영상일지 알려주세요. 내일 기온.,기온이 영하와 영상 중 무엇인가요? 내일은.,4.4,0.8680700063705444,-120.88774108886719,-5.552211284637451
3910,테라스의 장미와 새소리가 아직도 기억에 남네요.,아늑한 느낌의 공간으로 기억에 남습니다.,0.8,0.5801349878311157,-214.69351196289062,-9.723631858825684
3911,이런 가격에 이런 집을 빌릴수 있다는것은 서울에서도 아주 어렵다고 생각합니다.,서울에서 이런 집을 이 가격에 빌리는 것은 매우 어려운 일이라고 생각합니다.,3.7,0.9193442463874817,-92.1308822631836,-4.14392614364624
3912,다만 사진보다는 조금 오래된 아파트였어요,단지 사진보다 조금 오래된 아파트일 뿐입니다.,4.2,0.8727729916572571,-112.66757202148438,-5.173614025115967
3913,하반기 경진대회는 현장에서 참여한 10명의 전문가와 온라인으로 참여한 2500여 명의 국민투표단이 심사해 최종 순위를 가린다.,"대회 후반기에는 이 분야에 참여한 전문가 10명과 온라인에 참가한 2,500명이 최종 순위를 심사할 것입니다.",3.7,0.787390947341919,-155.2458038330078,-7.008696556091309
3914,"법률에서 위임한 검정대상 관측장비, 검정 유효기관, 검정 대행기관 지정요건에 관한 내용이 시행령에 구체화 됐고 이를 근거로 지진 관측장비의 검정제도가 27일 정식 시행된다.",중소기업이 공공기관과 직접 조달계약을 체결하고 대기업 등은 일부를 하청 받는 상생협력 지원제도도 본격 시행한다.,0.4,0.22524309158325195,-314.8369445800781,-14.049199104309082
3915,열시보다는 아홉시에 뉴스를 보는게 어때?,"고객님, 화장실하고 현관 중에 어디에 조명을 켜드리면 될까요?",0.0,0.3495226502418518,-272.87353515625,-12.324711799621582
3916,하지만 방음이 잘 안돼서 옆집 소리가 엄청 잘 들려요.,하지만 방음이 되지 않아서 이웃 사람들의 목소리가 잘 들려요.,4.0,0.9429528713226318,-82.8553237915039,-3.7764813899993896
3917,네이버 블로그에 작성했던 건 메일로 백업하지 말아요,네이버 블로그에 썼던걸 메일에 백업하지마세요.,4.3,0.9320753216743469,-89.55816650390625,-4.008125305175781
3918,"감염병의 발생률, 증가율, 치명률 등 백분율(%) 보도 시 실제 수치(건, 명)를 함께 전달한다.","연간 발생하는 사고 중 등산사고는 13.2%(3만 6718건 중 4845건), 인명피해는 13.6%(2만 8262명 중 3833명)를 차지했다.",0.3,0.2946849465370178,-290.73681640625,-13.079880714416504
3919,대구와 홍천 중에서 불쾌지수가 높은 곳은 어딜까?,불쾌지수가 높은 곳이 대구와 홍천 중 어디입니까?,4.3,0.9576987624168396,-69.98112487792969,-3.173074960708618
3920,"청결도, 침구,위치 등 불편한게 정말 하나도 없어요.","청결도, 침구류, 위치 등을 확인할 수 있습니다.",2.3,0.7975704669952393,-149.29794311523438,-6.881967544555664
3921,청년고용률(15~29세)도 매년 상승(2017년 42.1%→2018년 42.7%→2019년 43.5%)해 2019년에는 13년 만에 최고치를 기록했다.,또 올 한해 승인 건수를 200건 이상으로 확대하는 등 제도 안착에도 속도를 내기로 했다.,0.0,0.185876727104187,-287.5413818359375,-13.044264793395996
3922,체크인 전이나 체크 아웃 이후에 짐을 맡길 수 있는 것도 좋았다.,체크인 전이나 체크아웃 후에 짐을 맡길 수 있어서 좋았습니다.,4.3,0.967025637626648,-60.74022674560547,-2.7605068683624268
3923,내일 동아리에서 언제 모이신다고 하셨어요?,동아리에서 내일 몇 시에 모인다고 했죠?,4.0,0.8833984732627869,-110.82276916503906,-5.0644073486328125
3924,하지만 역 건물의 지하에 큰 마트가 있습니다.,바로 앞에 큰 마트가 있던것도 참 편했습니다.,1.7,0.71173095703125,-170.71762084960938,-7.934997081756592
3925,그런데 지하철 역에서 숙소까지 가는 길이 너무나 좋습니다.,하지만 지하철역에서 숙소로 가는 길이 너무 좋아요.,4.6,0.9345376491546631,-83.51118469238281,-3.796482563018799
3926,뭐가 아웃룩 최신 버젼에 추가되었어?,아웃룩 최신 버젼에선 어떤 기능들이 추가되었어?,3.9,0.9053866863250732,-105.24964904785156,-4.683468341827393
3927,스팸메일함에서 쇼핑몰 메일은 저장해주세요. 다른 메일은 저장하지 않아도 됩니다.,스팸메일함에 있는 뉴스레터 말고 쇼핑몰 메일을 저장해줘,2.8,0.867089033126831,-128.4886474609375,-5.777453422546387
3928,당신이 친구랑 해외 여행 간다고 한 게 이번달인가요 다음달인가요?,너가 이번달에 친구랑 해외 여행에 간다고 했었나 다음달에 간다고 했었나?,4.1,0.8387462496757507,-134.88589477539062,-6.103044509887695
3929,광주 지역 화훼분야 1호 명장인 남영숙플라워아트도 백년가게 대열에 합류했다.,골목상권 및 지역경제 활성화도 두드러졌다.,0.0,0.2184981107711792,-314.5338439941406,-14.260575294494629
3930,인터넷 또는 모바일 앱을 통해 여객선 예약 및 발권이 가능한 모바일 승선권 제도가 전체 여객선으로 확대된다.,인터넷이나 모바일 앱을 통한 예약 및 여객선 발행을 허용하는 모바일 탑승권 제도가 모든 여객선으로 확대됩니다.,4.3,0.9668176174163818,-66.82577514648438,-2.9804694652557373
3931,방 사진은 실제와 똑같으나 건물내부는 충격적,방의 사진은 똑같지만 건물 내부는 충격적입니다.,4.2,0.8896059989929199,-113.78607177734375,-5.0813469886779785
3932,슈퍼마켓이 바로 옆에 있어서 편리합니다.,슈퍼마켓이 바로 옆에 있어서 편리해요.,4.8,0.9800735116004944,-46.284912109375,-2.120629072189331
3933,동유럽 쪽 특징이긴한데 열쇠 여는 방법이 조금 어려웠어요.,와이파이가 네 가닥이긴 한데 속도가 조금 느려요.,0.0,0.3314627408981323,-276.4014587402344,-12.390785217285156
3934,하지만 불편을감수하더라도 그만한가치가있는 숙소입니다.,"하지만, 불편함을 감수하더라도 그만한 가치가 있습니다.",3.4,0.7511098384857178,-156.6602783203125,-7.071465969085693
3935,하지만 아무래도 온풍기와 라지에이터로 난방을 하다,하지만 한적함 덕분에 숙면을 취할 수 있었다.,0.0,0.2506139874458313,-291.7778625488281,-13.459982872009277
3936,경감이 3월 건강보험료부터 적용되는지?,경감은 직장가입자 보험료 중 사용자 부담금에도 적용되나요?,1.7,0.6886749267578125,-199.6730194091797,-8.85986614227295
3937,"다른 분들이 언급한것처럼 위치, 주변환경 좋습니다.","다른 사람들이 언급했듯이, 위치와 주변 환경이 좋습니다.",4.3,0.9075881838798523,-86.93118286132812,-4.000960350036621
3938,"위험건축물정비(전남 해남·고흥), 방치 건축물 리모델링(대구 중구 등 5곳), 노후·미활용 공공시설 활용(경기 용인 등 12곳) 등을 통해 지역에 필요한 SOC가 공급된다.","지난 4월에는 안성휴게소(양방향), 여주휴게소(강릉방향) 등 3곳에 고속도로 수소충전소가 개장했다.",0.2,0.22769027948379517,-306.39556884765625,-14.079395294189453
3939,"추석 연휴로 영업일수가 전년 같은달 보다 이틀 줄었음에도 카니발, 아반떼, 쏘렌토 등 국산 신차 판매 증가 영향이 컸다.",중기부는 이 같은 내용을 담은 벤처기업법 개정안을 다음달 말까지 입법예고한 뒤 올해 안에 국회에 제출할 계획이다,0.0,0.2780388593673706,-287.90936279296875,-12.921401023864746
3940,저번처럼 말없이 지나가지 말고 약속을 바꾼 이유를 삼십분 전에는 공지해줘.,까먹지말고 약속장소만큼은 분명하게 공지해주셨으면 합니다.,2.3,0.7233628034591675,-168.2877960205078,-7.656056880950928
3941,화장실 사용 후 바닥 닦기 등의 규칙이 있습니다.,여자가 지내기에는 조금 불편함이 있습니다.,0.0,0.43454480171203613,-258.41632080078125,-11.594982147216797
3942,야 가습기가 필요해 선풍기가 필요해?,너한테 필요한게 가습기랑 선풍기 중에 뭐가 있을까?,3.3,0.8453103303909302,-130.7753448486328,-5.933992385864258
3943,호스트 분때문에 재방문 의사 있습니다.,3분 정도거리에 꽤 큰 슈퍼마켓 있습니다.,0.0,0.36302804946899414,-256.2803955078125,-11.482969284057617
3944,포르투 혼자가도 다시 이 집 갈것같아요,포르토 혼자 이 집으로 돌아갈 것 같아요.,3.3,0.6675880551338196,-176.696044921875,-8.164708137512207
3945,혼자쓰기에 딱 좋은 크기인 것 같아요.,혼자 쓰기에 딱 좋은 사이즈인 것 같아요.,4.4,0.8513070344924927,-132.50335693359375,-5.984560012817383
3946,청강생의 점수 회신을 메일로 할 때 어떻게 할까?,청강생의 점수 회신을 메일로 어떻게 보낼까?,4.2,0.9370675683021545,-85.81936645507812,-3.935974597930908
3947,까페 베이커리 마트 모두 주변에 있어서 밥을 해결하기 정말 수월합니다.,위치도 공항과 다운타운 가운데에 있어서 두군데다 이동하기 편합니다.,0.9,0.5371206402778625,-224.17189025878906,-10.089030265808105
3948,윔블던 역 주변이 오히려 다른 2존보다 더 활발했어요!,호스트 추천 가이드북이 많은 도움이 됐어요!,0.0,0.3872196674346924,-248.84124755859375,-11.282140731811523
3949,공지 메일 수신거부하는 방법 좀 알려줘,네이버 메일이랑 지메일이랑 보낼 수 있는 파일용량이 뭐가 더 크지?,0.6,0.4816246032714844,-247.01654052734375,-11.111202239990234
3950,습한 날씨와 건조한 날씨 중 좋아하는 쪽을 골라줘.,당신은 습한 날씨와 건조한 날씨 중 무엇을 선호하십니까?,3.8,0.9055364727973938,-104.73052978515625,-4.74420690536499
3951,이번주 회의 안 잡은 요일 언제인데요?,삼월에 생일이 있는 친구 이름이 뭔지 알려주겠니?,0.0,0.4088623523712158,-256.69915771484375,-11.523679733276367
3952,보일러 상태가 어떤지 확인하는 방법을 자세히 알려줄래?,더운물로 목욕하지마세요,0.0,0.4009251594543457,-259.985595703125,-11.74306583404541
3953,청소하시는 분들을 부르는데 11시에 딱 기다리고 계셔요!,다음날 아침 일찍 공항에 가야하시는 분들에개 추천드려요!,0.0,0.49698662757873535,-237.94761657714844,-10.796841621398926
3954,"액티비티한 여행객들에게는 숙소의 위치가 좀 애매할 수 있겠으나, 좀 여유로운 여행자들은 아주 편안한 휴식처입니다.",프라하의 좋은 추억 만들수 있어서 감사합니다.,0.1,0.40250957012176514,-251.97158813476562,-11.383477210998535
3955,숙소 근처에 드럭스토어도 3개나 있고 그중하나는 24시간동안 운영합니다.,저희 숙소 근처에 3개의 약국이 있는데 그 중 1개는 24시간 영업합니다.,3.6,0.6355100870132446,-197.20916748046875,-8.960114479064941
3956,청강생의 점수를 메일로 회신할 때 어떤 방법을 쓸까?,청강생의 점수를 메일로 회신하는 방법을 어떻게 할까?,4.7,0.9641026258468628,-64.78300476074219,-2.9391067028045654
3957,"봉오동, 청산리 전투 100주년을 맞아",청산리 봉고동 전투 100주년을 기념합니다,3.9,0.9537377953529358,-77.64891815185547,-3.51459002494812
3958,"우선 위치가 아주 훌륭하고, 호스트도 굉장히 친절합니다.","우선, 위치가 훌륭하고 집주인이 매우 친절합니다.",4.8,0.9086929559707642,-95.12091827392578,-4.334792613983154
3959,예약할 때 사진에 걸려있는 방으로 예약하세요.,예약하실 때 사진이 걸려있는 객실을 예약하세요.,4.3,0.9186770915985107,-91.77638244628906,-4.14218282699585
3960,한편 문 대통령은 권 시장에 이어 정은경 질병관리본부장과도 15분간 통화했다.,"한편, 문 대통령은 권 시장과 질병관리본부 정은경 원장과 15분간 통화했습니다.",4.3,0.9643272757530212,-65.02500915527344,-2.9467623233795166
3961,저번처럼 약속을 취소하지 말고 미리 확인해라.,백일째 되는 기념일이 언제더라?,0.2,0.26445841789245605,-287.93402099609375,-13.148789405822754
3962,앞으로는 까먹지말고 알람을 여러개 설정해봐.,올해에 월드컵이 시작하는 날짜가 몇월 며칠이지?,0.0,0.2520115375518799,-297.6781005859375,-13.25079345703125
3963,"호스트 부부가 정말 친절하고, 좋은 분들입니다.",호스트 커플은 매우 친절하고 좋은 사람들입니다.,4.3,0.9101697206497192,-97.13197326660156,-4.404825210571289
3964,그러나 그때까지 일상 복귀를 마냥 늦출 수 없습니다.,전 국민 고용보험 시대를 하루아침에 이룰 수는 없습니다.,0.1,0.39591753482818604,-234.55459594726562,-10.753562927246094
3965,제가 신청하는 모든 에어비앤비가 이런 곳이었음 좋겠어요!,제가 지원하는 Airbnb가 모두 이랬으면 좋겠어요!,4.0,0.6861057281494141,-188.443115234375,-8.592663764953613
3966,논문 발표 일정이 이번달에 있는지 다음달에 있는지 아니?,내일 모레 중 안되는 날이 언제야?,0.3,0.3667389154434204,-264.96563720703125,-11.969016075134277
3967,경찰청의 주요 정책과 법령 시행 전 국민의 인권에 미치는 영향을 사전에 점검하는 인권영향평가제를 2018년 6월 도입했다.,민간 소비에 영향을 주는 소비자심리 지수는 10월 91.6으로 전달 대비 12.2포인트나 올랐다.,0.0,0.1613786816596985,-321.6028137207031,-14.276383399963379
3968,연수 일정이 있는 주가 이번주랑 다음주 중 언제지?,오늘 오후에 나 해야할 일이 뭔지 알려줘.,0.2,0.43663883209228516,-236.65811157226562,-10.699213981628418
3969,단한가지 단점은 에어컨이없어 좀 더웠다는거다.,유일한 단점은 에어컨이 없어서 조금 더웠다는 것입니다.,4.4,0.9542465806007385,-67.90066528320312,-3.076700448989868
3970,감기 말고 식중독 조심하도록 해요. 여름에는.,여름엔 아프지 않게 식중독 조심하십시오.,3.2,0.9223268032073975,-97.09640502929688,-4.371042728424072
3971,코리아타운에 위치한 숙소이고 계시는 분들도 한국인 부모님이십니다.,코리아 타운에 머물고 있는 사람들도 한국인 부모들입니다.,3.7,0.7879176139831543,-155.10842895507812,-7.010387897491455
3972,이번 주 부모님과 약속 시간이 언제야?,다른 사람도 아니고 교수님과 잡은 미팅이니 늦으면 안 되겠지?,0.0,0.5534051060676575,-216.53358459472656,-9.952665328979492
3973,하지만 가까운 곳의 코인세탁방을 안내해줍니다.,하지만 한국 기준 4층 높이 아파트를 계단을 올라야 합니다.,0.0,0.1671736240386963,-323.8876953125,-14.43443489074707
3974,"당신이 봤을때 바깥이 습해요, 집이 습해요?",안방에서 조명등 키려고 시도하지마,0.0,0.36597365140914917,-275.18231201171875,-12.353439331054688
3975,예방용 마스크와 손세정제 300인 분 물품을 상하이 총영사관 등 10개의 중국 공관을 통해 1차적으로 전달한다.,물품 적발 등의 공익목적을 위해 선별적으로 검사하는 경우 소요되는 비용을 국가가 예산의 범위에서 지원한다.,0.0,0.35290032625198364,-272.1725769042969,-12.674215316772461
3976,지금까지 소·돼지에 대해서만 실시하던 축산물이력제가 올해부터 닭·오리·계란까지 확대 시행된다.,소·돼지에 대해서만 실시하던 축산물이력제가 1월 1일부터 닭·오리·계란까지 확대·시행된다.,3.6,0.982056736946106,-45.723594665527344,-2.0698463916778564
