,0,1,2,3,4,5
2541,예전처럼 정시에 오지 말고 약속 오분 전에 도착하도록 합시다.,약속에 올 때에는 시간 맞춰 오기 보단 오분 전에 도착합시다.,3,0.883986235,-99.31459045,-4.5757761
2542,그냥 로마에서 숙박하시려면 여기서 연박하심 돼요.,스페인의 향기를 느낄 수 있는 숙소에서 숙박을 원한다면 강력히 추천하는 숙소 입니다.,0.9,0.697033525,-162.5795288,-7.424020767
2543,숙박비용이 매우 비싼 샌프란시스코에서 합리적인 선택이다.,이것은 숙박비가 매우 비싼 샌프란시스코에서 합리적인 선택입니다.,4.3,0.962231457,-57.1171875,-2.625278711
2544,시원한 바람이 창문 넘어로 불어오는 여름에도 더위를 느낄 수 없는 멋집 집입니다.,깨끗한 침대와 식기로 지내는데 부족함이 없는 집입니다.,0.5,0.553404927,-192.5078735,-8.732012749
2545,동방명주를 보며 하루를 마무리 할 수 있는 명당입니다!,중앙역에서는 걸어서 다닐 수 있는 거리입니다!,0,0.383683205,-236.5224457,-10.79077053
2546,호스트도 정말 친절하시고 영어도 훌륭하십니다.,호스트도 정말 친절하고 영어도 잘 합니다.,4.3,0.939385056,-73.07776642,-3.294862509
2547,앞으로 부모님과 한 약속은 잊지말고 지키기 위해 노력하자.,부모님과 한 약속만큼은 안듣지 말고 지키도록 노력해봐.,3.8,0.872543335,-107.4836884,-4.869057178
2548,특히 체크아웃할때도 짐을 들어줄 정도로 친절했습니다.,"체크아웃할때, 쪽지와 간식을 선물로 주신 것도 매우 감동이었습니다!",2.3,0.767241955,-141.8207092,-6.401158333
2549,학회 홍보 메일엔 답을 주지마,메일 중 학회 홍보 메인은 회신 하지마,4,0.763967454,-134.5870361,-6.52966404
2550,날씨 좋은 날에는 할리우드 사인이 보이는 테라스에서 밥을 먹을 수도 있어요.,날씨가 좋은 날에는 할리우드 사인이 있는 테라스에서 식사를 할 수 있습니다.,4.4,0.918464839,-82.14692688,-3.693838358
2551,한 15분 안으로 웬만한 관광지는 다 걸어갈 수 있어요.,여러분은 약 15분 만에 대부분의 관광명소까지 걸어갈 수 있습니다.,3.7,0.93059957,-78.05499268,-3.530673265
2552,중국 베이징에 위치한 한·중 환경협력센터에 지난해 12월 5일부터 정보알림마당을 개설했다.,정부는 지난해 12월 1일부터 시행 중인 ‘미세먼지 계절관리제’의 첫 달 추진결과를 17일 발표했다.,0.1,0.573001742,-197.2531433,-8.844892502
2553,어머님이 이 시간대에 보고 싶은 티비 프로그램이 무엇이세요?,조명이 낭만적인 색이었으면 좋겠으니까 필요한 게 뭔지 알려줘,0,0.402196527,-235.2679138,-10.55142593
2554,상사에게 보내는 메일 작성법에 대해 알려줘,메일로 텀블벅 광고 좀 그만 보냈으면 좋겠는데 어떻게 그만 보내게 할 수 있죠?,0,0.525157809,-201.625946,-9.105852127
2555,미세먼지 대책의 실행력을 높여 나간다.,"뉴스의 빈틈을 채워드리는 시간, 뉴스링크 시작합니다.",0,0.360966146,-244.4687805,-11.03818226
2556,그치만 내부에서 통하는 길이 따로 없기 때문에 그냥 큰 빌라 안에 3개의 집이 있는 것과 같았습니다.,엘베랑 쇼파베드는 4인이 이용하기에 조금 불편하실 수 있을 것 같아요.,0,0.477024078,-211.7801666,-9.607663155
2557,방문을 잠글 수 없는 것이 조금 아쉬웠어요.,식사 후 마신 술은 정말 잊을 수 없는 추억이다.,0,0.468441129,-207.1063843,-9.495928764
2558,서민금융진흥원은 미소금융 대출 규모를 500억원에서 550억원으로 확대했다.,한국저소득금융진흥원은 소액금융 대출 규모를 500억원에서 550억원으로 확대했습니다.,3.3,0.872593164,-116.179924,-5.199640274
2559,여덟시는 좀 아닌 거 같으니까 아홉시에 뉴스 보는게 어때?,빔프로젝터 안된대,0,0.418279231,-217.6120911,-10.03226185
2560,수강생에게 어떤 수단으로 질문에 답을 할까?,아웃룩을 사용할 때 운영체제는 리눅스를 쓰면 안돼,0,0.26920104,-258.2913818,-11.75264072
2561,"특별입국절차 적용지역에 홍콩과 마카오가 포함된 이후 특별입국절차 인원은 491명 감소했는데, 사증발급 제한 및 신규 사증발급 심사강화 등에 따른 것으로 보인다.","또한 좌석 판매제한 등으로 철도와 고속버스 이용객은 전년대비 각각 57%, 55% 감소했는데, 다만 1.2% 증가한 항공은 연휴기간 여행객 증가에 의한 것으로 추정된다.",0,0.550934374,-204.0001526,-9.304998398
2562,장기요양급여 수급자 대리구매는 주민등록등본과 장기요양인정서가 필요하다.,대학 재학생이나 군복무자 등 즉시 취업이 어려운 사람이나 생계급여 수급자는 구직촉진수당을 받을 수 없다.,0,0.579368949,-208.4593506,-9.341928482
2563,하지만 확실히 깔끔한 편은 아니었습니다.,하지만 그것은 확실히 깨끗하지 않았습니다.,3.5,0.703059912,-161.5544128,-7.291211128
2564,방은 출입문쪽에 있고 독립된 공간입니다!,그 방은 입구 옆에 있고 별도의 공간이에요!,3.5,0.859706163,-114.9669342,-5.179694653
2565,작년 한국에 온 태풍 개수는?,포항에서 발생한 지진은 얼마나 큽니까?,0,0.592273653,-199.156662,-8.935428619
2566,다만 아쉬운 점은 집에서 세월의 흔적이 느껴진다는 점입니다.,다만 아쉬운 점은 3일동안 1인당 1개의 수건으로 생활 해야 한다는 점 입니다.,0.9,0.454159677,-207.0822144,-9.383984566
2567,아울러?특별공급 추천자를 결정하는 과정에서 장기 재직한 무주택자 우대를 강화할 필요가 있다는 지적도 있었다.,"검사와 진단, 치료에 꼭 필요한 체온계와 마스크를 기부한 이들도 있다.",0,0.372323632,-245.1563721,-11.02207565
2568,제습기 켜놔,제습기 절대 끄면 안돼,2.9,0.81186682,-128.7764435,-5.96279335
2569,드럼 세탁기 조정하고 싶을 땐 어떻게 해야 돼,드럼 세탁기 조정하고 싶을 때 쓰는 방법 좀 알려줘,4,0.893480301,-101.603302,-4.610825062
2570,외부 메일 연동 기능이 아웃룩이랑 지메일 중에 뭐가 더 쉬울까?,저에게 메일을 보내실 땐 다음 메일에 보내지 말아주세요.,1,0.597375751,-185.9236145,-8.418107033
2571,더 오래 메일을 보관하는 쪽이 보낸메일함인지 임시보관함인지 알려줘,메일 보관기간이 보낸 메일함이랑 임시보관함 중 뭐가 더 길지?,2.6,0.862363458,-115.4983063,-5.116333008
2572,위치도 괜찮아서 다른 여행지들까지 걸어갈만해요 !,우선 위치상으로 올드타운까지 걸어갈만 했습니다,2,0.726174116,-151.492691,-6.870450974
2573,"한편 산업부는 13개 지자체, 23개 전문 지원기관과 현장 모니터링 체계를 구축할 계획이다.","한편, 정부 부처는 13개의 지방 정부와 23개의 전문 지원 기관들과 함께 현장 감시 시스템을 구축할 계획입니다.",3.8,0.816811323,-121.283699,-5.611679554
2574,아울러 현장에서 필요한 서류를 바로 발급받을 수 있도록 무인민원서류 발급기를 설치한다.,또한 현장에서 즉시 필요한 서류가 발급될 수 있도록 무인문서발급기가 설치될 예정입니다.,4.1,0.925142646,-87.94695282,-3.963217735
2575,표시된 구비물품 이외에도 다른 많은 비품들이 있습니다.,표시된 공급품 외에도 많은 다른 공급품이 있습니다.,4,0.679937065,-163.0471191,-7.388164997
2576,선풍기 바람세기 좀 조정하고 싶은데 뭐라고 명령어를 말해야할 지 모르겠네,나한테 선풍기 바람세기 조정할 때 뭐라고 해야 하는 지 좀 알려줄래?,3.6,0.815292358,-121.3617325,-5.512833595
2577,내일 어디에서 만나서 골프 같이 치기로 했었더라?,클럽은 광복절엔 좀 아니다.,0,0.50056535,-207.0953217,-9.447973251
2578,밤마다 호스트 가족과 친구들이 모여 소음이 너무 심했음.,인근 편의점 2곳과 식당들이 있습니다.,0,0.49212122,-210.1533508,-9.382407188
2579,"다음에 홍콩은 한번 더 갈 계획인데, 그때도 꼭 여기서 지낼거에요.","홍콩에 한 번 더 갈 계획인데, 그때는 여기 있을 거예요.",3.8,0.941605806,-67.87472534,-3.084472656
2580,전 호텔보다 여기가 더 만족스럽습니다.,오히려 사진으로 본것보다 훨씬 더만족했습니다.,1.4,0.661502182,-166.6062622,-7.548476696
2581,다음 홍콩 여행도 무조건 이 숙소로 올 거 같아요!,다음 여행에도 오고 싶을 정도로 추천!,2,0.7720263,-142.5288391,-6.365929604
2582,아침이랑 오후 중에 내일 미용실에 갈 때 언제 가기로 했니?,좋은 인상으로 남고 싶으시면 거래처 사람들 만나실 때는 늦지 마십시오.,0,0.464831471,-216.6168213,-9.817253113
2583,갑자기 선물을 사오라는게 아니라 할머니 생신 잔치니까 미리 가서 사와라.,빈손으로 가지 말고 할머니 생신잔치에는 미리 가서 선물을 사는게 좋습니다.,3.2,0.863559961,-110.724762,-5.063011169
2584,미세먼지 높을 때는 달리기 하면 안되지.,미세먼지 지수 높을 때는 달리기 하지마.,4.2,0.90794152,-85.01468658,-3.933973312
2585,그리고 호스트도 친절하고 방과 화장실도 깨끗합니다.,호스트도 엄청 친절하고 방도 깨끗해요.,3.9,0.922381461,-82.31689453,-3.758013725
2586,다만 침대가 조금 불편하니 참고하세요.,다만 헤어드라이기가 없으니 참고하세요!,1.4,0.544603705,-196.8884583,-8.936777115
2587,슬리퍼 말고 장화를 신도록 해. 비 올 때는.,토네이도와 허리케인 중 더 규모가 큰 것을 알려주십시오.,0,0.462710977,-229.7212982,-10.20796967
2588,가스 말이야 이번달이랑 지난달 중에 언제 더 많이 사용했니?,이번달이랑 저번달이랑 보면 언제 더 가스 많이 사용하셨나요?,4.2,0.824061513,-122.2573853,-5.478854656
2589,앞으로는 한번 잡은 약속은 어기지 말고 꼭 지킵시다.,늦게 제출한 레포트는 채점 대상이 아니니 늦지 마십시오.,0.1,0.34248364,-228.3014679,-10.49364185
2590,이웃들도 너무너무 친절하고 조용합니다.,이웃들도 매우 친절하고 조용합니다.,4.5,0.95972383,-59.82007599,-2.6873312
2591,가격도 저렴한데 위치나 시설도 우수합니다.,비싼 오스트리아 물가에 비해 가격도 너무나 저렴합니다.,1.8,0.725842714,-150.4586029,-6.854195118
2592,이틀말고 하루에 한 시간 이상 라디오 방송 들어,요리 배달시키지마,0,0.432453334,-216.9654236,-9.860368729
2593,숙소위치는 대중교통이용하기 편리한 위치였습니다.,그 숙소는 대중교통을 이용하기에 편리한 장소였습니다.,4.6,0.9108814,-81.65309143,-3.901046515
2594,이 가격에 이런 방 찾기 쉽지 않을거에요!,다음에 일본을 온다면 고민없이 다시 찾을거에요.,0.2,0.611741602,-174.9855347,-7.829921246
2595,공항에서 오신분들은 택시타고 오시는걸 추천합니다.,공항에서 오시는 분들은 택시를 타시는 것을 추천합니다.,4.4,0.953617752,-63.95490646,-2.948028803
2596,학회 메일은 휴지통에 있었니 스팸메일함에 있었니?,"네이버 메일을 더 많이 이용하는건 삼십대 고객일까, 사십대 고객일까?",0.7,0.574982345,-190.385437,-8.584483147
2597,하지만 예민하신 분들은  힘들 수도 있을것 같습니다.,하지만 민감한 사람들에게는 어려울 수 있습니다.,4.3,0.744475603,-141.0784454,-6.378115177
2598,"또 유학생 관리 인력에게 지급할 방역용 마스크와 손소독제, 체온계 및 기숙사 방역비용으로 15억원이 배정됐다.",정부가 대구·경북 지역의 취약계층과 의료기관 종사자 등에게 제공할 마스크 구입 비용으로 예비비 220억원을 배정했다.,0.3,0.840114117,-127.2634125,-5.836843491
2599,파리 한가운데 위치한 낭만적인 복층 아파트였다.,파리 한복판에 있는 로맨틱한 이층 아파트였어요.,3.8,0.91425252,-92.33850861,-4.163701057
2600,하지만 완벽한 시설과 청결함에 모든 불만이 없어 집니다.,하지만 완벽한 시설과 청결함은 모든 불만을 없애줍니다.,4.3,0.943695307,-68.50350952,-3.125926495
2601,이탈리아에서 머문 숙소 중 최고의 집이었습니다.,제가 지금까지 해 본 것 중 최고의 숙소였어요.,2.4,0.852770925,-117.2414856,-5.297025681
2602,어느 날짜인지 혼동되니 약속 날짜 자꾸 바꾸지 마세요.,내일 몇 시쯤 마지막 수업이 시작하려나요?,0,0.491967678,-203.3750153,-9.314767838
2603,난방이 조금 아쉬웠지만 전반적으로 만족합니다.,"난방이 좀 실망스러웠지만, 전반적으로 만족해요.",4.6,0.950591087,-68.92170715,-3.128947735
2604,커플분들 사랑 나누시기엔 침대소리가 너무 크니 조심하세요.,침대 소리가 너무 커서 커플들이 함께 하기에는 너무 시끄러우니 조심하세요.,3.3,0.885971785,-99.91199493,-4.565876007
2605,선풍기 말고 에어컨을 좀 조금씩 쓰는게 어떠니,"누나, 좋아하는 팝송 뭔지 알려줘",0,0.390945911,-234.9880981,-10.65016079
2606,또 시험시간이 2시간 미만인 국가기술자격 시험의 시험 도중 화장실 이용이 가능해진다.,"또한, 국가 기술 자격 시험 중에 2시간 미만의 시험 시간으로 화장실을 사용할 수 있습니다.",3.8,0.853974164,-113.5659943,-5.145034313
2607,지메일로 유투브 영상을 공유하고 싶은데 어떻게 해?,유투브 영상을 지메일에 공유하는 방법이 궁금해,3.8,0.925872147,-84.31721497,-3.84030962
2608,선풍기 청소와 보관은 구월 셋째 주 말고 구월 둘째 주가 오기 전에 하자.,너 한 달 동안 마이크로오븐 얼마나 썼니?,0,0.533894539,-203.9052734,-9.146932602
2609,요리에 쓸 기름이나 여러 음식은 없지만 두 사람이 묵기에는 적당했던 숙소입니다.,"요리에는 기름이나 다른 음식은 없지만, 두 사람에게 좋은 숙박시설이었습니다.",4,0.911204994,-86.49511719,-3.983453274
2610,오늘 저녁 축구 경기 시간이 언제인가요?,"이번주에 연수 일정이 있는거야, 다음주에 연수 일정이 있는거야?",0.2,0.410422862,-224.5176239,-10.16316795
2611,4인은 멀티탭을 1개 준비하시면 편할것입니다.,멀티탭 1개를 준비하시면 4명이 편리하게 이용하실 수 있습니다.,3.4,0.911162972,-87.62731934,-3.950889349
2612,다만 밤에 돌아다니기엔 조금 무섭습니다,밤에 돌아다니기가 좀 무서워요.,3.7,0.895778954,-96.16526794,-4.351893902
2613,개성있고 배려심 많은 호스트를 꼭 닮은 집입니다.,그것은 독특하고 사려 깊은 숙주를 닮은 집입니다.,3.6,0.655978203,-171.9301147,-7.911005497
2614,내일 황사 지수가 어떨지 궁금합니다.,알려주십시오. 눈이 제일 많이 오는 지역이 어디인지.,0,0.566717982,-199.7122498,-8.99870491
2615,문 대통령은?마스크 생산 현장 점검에도 나섰다.,문 대통령은 마스크 생산 현장도 시찰하기 시작했습니다.,3.5,0.930737674,-80.49423981,-3.688555002
2616,쿠팡의 배송 주문 확인 메일이 얼마나 왔어?,파일 전송은 되도록이면 지메일 말고 네이버 메일을 사용해줘,0.1,0.520137548,-211.6060181,-9.51553154
2617,다만 위치가 관광지에서는 조금 멀어요.,"하지만, 그 장소는 관광 명소에서 약간 멀리 떨어져 있습니다.",2.7,0.827386737,-118.783783,-5.323601246
2618,"이번 사업 대상지로 선정된 실외정원은 평택역, 육군 특전사령부, 공주대학교 천안캠퍼스, 전북대학교병원, 목포대학교 등 5곳이다.","이 프로젝트에 선정된 다섯 개의 야외 정원은 평택역, 육군 특전사령부, 공주대학교 천안 캠퍼스, 전북대학교 병원, 목포대학교입니다.",4.5,0.958626688,-63.19490433,-2.880660295
2619,약속이 다음주에 총 몇 개지?,다음주 약속이 총 몇 번이지?,4.4,0.949828625,-66.16545105,-2.920585632
2620,이번 대책은 크게 3가지 방향으로 추진된다.,실제 도착은 내일부터 하게 될 것으로 보입니다.,0,0.480641544,-198.9393158,-9.079767227
2621,마드리드에서 버스를 탄 기억이 없습니다.,하지만 그 외 모든 면에서 부족함이 없습니다.,0,0.495222092,-202.7225342,-9.239255905
2622,"위치, 방 크기, 침대의 푹신함, 화장실, 수건 구비 정도가 모두 완벽했어요!","청결도, 호스트의 친절함, 편의시설 전부 완벽했어요!",0.8,0.856103599,-113.3074493,-5.12023735
2623,그동안 자가 격리 없이 능동감시만 실시했던 단기체류자도 원칙적으로 자가 격리를 실시하도록 한다.,원칙적으로 자가 격리 없이 능동적으로 모니터링만 받은 단기 거주자도 자가 격리 조치를 실시해야 합니다.,3.8,0.938046336,-82.29862976,-3.726818323
2624,그 외에 인터넷 속도나 체크 인 체크 아웃은 아주 편했습니다.,그 외에 별다른 불편함은 못 느꼈어요.,0.4,0.605332315,-176.7707062,-8.036977768
2625,시진핑 중국 국가주석과 통화에서도 이를 확인했다.,그는 또한 시진핑 중국 국가주석과의 전화통화에서 이 사실을 확인했습니다.,3.7,0.919962943,-82.28601074,-3.748621464
2626,페이스북 프로필의 메일란은 비워두세요.,국내 학회가 보낸 메일들의 용량을 평균내면 얼마나 되지?,0.3,0.544360995,-195.4835815,-8.997601509
2627,침실이랑 화장실은 물론이고 주방도 너무 깔끔해요.,침실과 욕실은 물론 부엌도 매우 깨끗합니다.,4.3,0.853565693,-115.2660751,-5.238987446
2628,매일 집앞 세비야대성당 산책나가는건 정말 놀라운 경험이었습니다.,집에는 직접적으로 밝히는 형광등이 없었습니다.,0,0.325085461,-257.798584,-11.48288536
2629,문 대통령은 방역·보건의료 분야 다자협력도 제안했다.,문 대통령은 또한 검역과 의료 분야에서 다자간 협력을 제안했습니다.,3.7,0.912196994,-89.71777344,-4.102461815
2630,어머니 되시는 시간이 언제야?,시간을 맞춰서 도착하기 보단 어른들과 만나는 자리에는 일찍 나가 있으셔야 합니다.,0.2,0.575811267,-189.7965088,-8.659561157
2631,지하철 역 내려서 1분정도의 아주 가까운 거리입니다.,지하철역에서 1분 정도 아주 가까운 거리입니다.,4.3,0.953349948,-61.59948349,-2.836187601
2632,둘 중 싫어하는 것을 선택해주십시오. 열대야와 높은 습도.,열대야와 높은 습도 중 당신이 싫어하는 것을 골라주십시오.,4,0.952027678,-67.17711639,-3.039536715
2633,오스트리아 빈에 가면 꼭 이곳에 머무르세요.,밀라노에 머문다면 꼭 이곳으로 정하세요,0.8,0.724992454,-165.3932953,-7.460229874
2634,개인서비스는 사회적 거리두기 완화 효과 등으로 상승폭이 1.3%에서 1.4%로 소폭 확대됐다.,개인 서비스는 사회적 거리 완화 효과로 인해 1.3%에서 1.4%로 소폭 확대되었습니다.,4.4,0.830857158,-109.7440338,-5.061851978
2635,이번 행사는 일제하 독립운동을 전개한 학생들의 용기와 희생정신을 되새기는 계기로 마련된 것이다.,그 중에서도 불합리하고 불필요한 각종 규제는 이들의 발목을 잡는 가장 큰 난관 중 하나다.,0,0.2112149,-274.2879944,-12.5751152
2636,주방의 냉장고 역시 문을 여니 불쾌한 냄새가 났습니다.,대신에 건물안에서 복도에서 조금 불쾌한 냄새가 났습니다,1.6,0.692736208,-171.6731262,-7.682662964
2637,어떤 방식으로 학회에 게재 수락 여부를 메일로 공지해?,학회 게재 수락 여부를 어떻게 메일로 공지해?,3.9,0.936829746,-72.89273834,-3.359841824
2638,전 담에 기회가 된다면 여기 꼭 머물거에요,런던에 또 가면 꼭 꼭 이 숙소에 다시 머물거에요,2.3,0.827926576,-123.0957794,-5.516050816
2639,저녁에 조금 소란스럽긴한데 관광하기는 좋은 위치예요.,"저녁에는 좀 시끄럽지만, 관광하기에 좋은 장소입니다.",4.5,0.899522662,-91.57949066,-4.139005661
2640,"화장실은 저희만 쓸수 있는 별도 화장실을 제공하는데, 정말 깨끗합니다.","욕실에는 우리만 사용할 수 있는 별도의 욕실이 구비되어 있고, 정말 깨끗해요.",3.5,0.856647968,-113.8441772,-5.231191635
2641,"위치, 편의성, 친절함 모두 만족스러웠습니다!","시설, 위치, 주차 모든 것이 만족스러웠습니다 !",3.2,0.922146738,-81.49995422,-3.670896769
2642,중심지 뭐 1902나 시체스 그런곳에서 안드셔도돼요.,꼭 한 곳에서만 쇼핑을 한다면 안데일 쇼핑센터를 추천합니다.,0,0.44367826,-221.5727692,-10.0705061
2643,식기 세척기 한달 전기 요금이 얼마야?,식기 세척기 한달 전기 요금 좀 얼마 정도 돼?,4,0.963074625,-59.56591034,-2.760027885
2644,아무튼 저희들은 여기서 저렴한 가격으로 현지 가정집을 공유했다는 경험이 너무 좋았어요.,집기나 가전들도 모두 저렴한 제품들이 아니였어요.,0.6,0.541711569,-196.3301392,-8.960447311
2645,샤워할 때 뜨거운 물과 찬물 조절이 조금 힘들었습니다.,샤워할 때 뜨거운 물과 찬물을 조절하기가 어려웠어요.,4.3,0.960101604,-62.49551392,-2.827932596
2646,다만 짐이 무겁다면 힘이 좀 필요합니다.,당신이 의사소통에 문제가 없다면 적극 추천합니다.,0,0.43486011,-217.4719543,-9.823911667
2647,"이에 따라 창의적 체험활동도 단체 활동, 숙박형 체험활동, 외부 기관 방문 봉사활동 등을 축소 운영한다.",이에 따라 물류센터에서 대형 포장을 소분 재포장 시 군인력을 투입 지원한다.,0.4,0.338584423,-269.6737061,-12.19603157
2648,어떤 일정이 일요일에 하는 걸로 되어 있어?,계획되어 있는 일요일 일정이 뭔지 좀 알려줄래?,3.9,0.86708045,-105.5876541,-4.767914295
2649,주인의 진심이 그러한데 청소나 편의시설같은 사소한 것들이 무엇이 문제가 될 것인가.,이것은 아마 이웃들에게도 피해가 될 것 같습니다.,0.2,0.458388567,-208.0082397,-9.44985199
2650,숙소에 난방 시설 및 기타 시설이 넘칠만큼 충분했고요,그 숙소에는 충분한 난방 시설과 다른 시설들이 있었습니다.,3.3,0.891076267,-98.45397949,-4.469600201
2651,난방은 여름말고 겨울에는 이십오도로 유지하자,여름말고 겨울에는 난방을 이십오도로 유지해요,4.3,0.958248913,-63.50117874,-2.848335266
2652,티비로 넷플도 볼 수 있음 호스트도 친절해요,요리도 할 수 있고 무엇보다 호스트가 아주 친절합니다.,2,0.625327229,-180.2337494,-8.035660744
2653,지금 거실 몇도인지 좀 보고싶은데 뭐라고 해야할지 모르겠네,지금 거실 온도가 몇 도 쯤 되니?,2.4,0.637110591,-174.3457336,-7.891399384
2654,또 숙소가 상가 내에 위치하여 저녁에는 아주 조용합니다.,"또한, 그 숙소는 쇼핑몰에 위치해 있어서 저녁에는 매우 조용합니다.",3.7,0.914836109,-81.10844421,-3.666215897
2655,호주의 전형적인 주택가의 분위기와  주택을 느낄 수 있었던 것 같습니다.,호주의 전형적인 주택가의 분위기와 주거를 느낄 수 있었습니다.,4.6,0.969673753,-50.12685394,-2.301135302
2656,카드사 중에 메일로 청구서를 보내주는 곳이 농협이야 신한이야?,청구서를 메일로 보내주는 곳이 농협카드였는지 신한카드 였는지 알려줘,4.4,0.867384553,-105.3182983,-4.814435959
2657,생활치료센터 확보와 중증도가 높은 환자들 치료에도 더욱 협력해 주시기를 당부 드립니다.,교육부가 대학에 4주 이내의 개강연기를 권고했다.,0,0.400909305,-232.4235229,-10.72519207
2658,자네가 드라마랑 예능 중에 지금 보고싶은 게 뭔가?,네가 드라마랑 예능 중에 지금 보고싶어할 만한게 뭘까?,3.7,0.904049814,-90.11325073,-4.01431942
2659,논문 발표는 이번달에 하는거니 다음달에 하는거니?,뮤지컬 내일 예정된거 몇 시에 시작해?,0,0.47143507,-212.412323,-9.514569283
2660,사진에 다 안담길 정도로 집 진짜 크구요.,그 집은 너무 커서 사진에는 없을 거예요.,2.8,0.840463281,-111.5223236,-5.070683479
2661,코로나19 시기를 이겨내는 미디어리터러시 백신 10가지.,한편 ‘중화항체’란 코로나19 바이러스를 무력화시키거나 소멸시킬 수 있는 항체를 말한다.,0.7,0.675178885,-180.531311,-8.100631714
2662,집밖말고 집안 실내 온도 측정은 어떻게 해야하는지 좀 말해봐,이거 보일러 모드 어떻게 설정 바꾸는 지 알려주면 좋겠어,0.3,0.701726079,-155.3623657,-7.065263271
2663,학교말고 회사에서 온 메일은 지금 로그인한 계정 말고 다른 지메일 계정으로 보내줘야 해.,신한카드 메일 청구서의 신청방법이 어떻게 되죠?,0.6,0.533953488,-207.3238068,-9.367418289
2664,근데 링 안 위치가 더 좋은 듯 합니다,위치도 좋아서 비엔나 관광지 왠만한 곳은 30분 이내에 이동 가능합니다.,0.2,0.393710136,-213.0029602,-9.832783699
2665,평가의 공정성을 확보하기 위해 지필평가는 등교개학 이후 평가를 실시하는 것이 원칙입니다.,"평가의 공정성을 확보하기 위하여, 개학 후 서면평가를 실시하는 것이 원칙입니다.",3.8,0.823738158,-125.8605194,-5.685687542
2666,메일로 홍보하는 학회 리스트 불러줘,보낸메일함의 메일은 주기적으로 백업하세요. 간헐적으로 하면 안됩니다.,0.6,0.464386582,-214.1053467,-9.940690041
2667,"또한, 주변에 식사를 할 곳과 쇼핑 할 곳, 마트가 가깝다.",다음에 피렌체를 간다면 또 방문할 듯.,0,0.493026197,-205.6065063,-9.269618988
2668,공기 청정기를 사용하는 방법은 어떻게 돼?,공기 청정기 사용 방법은?,4,0.92947042,-78.47842407,-3.678241253
2669,이 후기가 도움이 되길 바라며 작성합니다.,시먼역과 정말 가까웠고 이 점이 확실히 도움되긴 합니다.,0.7,0.419737339,-211.0216217,-9.616807938
2670,베를린에 간다면 다시 이 숙소에 묵을것입니다.,"만약 내가 베를린에 간다면, 나는 이 숙소에 다시 머무를 것입니다.",4.3,0.926945329,-76.13912964,-3.507965088
2671,호스트가 필요할때 바로바로 도와줍니다.,궁금한 점은 호스트가 바로 알려줍니다.,2.5,0.82377851,-124.2640076,-5.607003212
2672,어느 것 하나 부족한거 없이 너무너무  만족합니다,무엇하나 부족한 것 없이 다 만족스러웠습니다.,4.4,0.798806727,-130.6571045,-5.93414402
2673,쇼파베드는 키크신 분들 에게는 좀 작을 수 있을 것 같아요,제 생각에 소파 침대는 키가 큰 사람들에게는 조금 작을 수 있을 것 같아요.,3.7,0.755343735,-140.5734558,-6.409821033
2674,비상경제회의는 비상경제 시국을 헤쳐 나가는 경제 중대본입니다.,다음 5차 비상경제회의에서는 고용 문제를 의제로 다루겠습니다.,1.2,0.710898578,-164.0336304,-7.329276085
2675,메일함은 절대로 비우지마,너희 아버지 메일 주소 하나만 불러줘,0.6,0.601051629,-186.0722656,-8.449146271
2676,개인적으로 매우 만족스러운 집이었습니다.,"개인적으로, 그것은 매우 만족스러운 집이었습니다.",3.8,0.881235719,-100.5151749,-4.596337318
2677,시내 중심보다도 훨씬 안전하고 조용한 그라시아 지구 추천 드립니다.,공간도 넓고 집도 깨끗한 가성비 좋은 숙소로 추천드립니다.,1.5,0.585691512,-195.4515991,-8.851154327
2678,"전철역, 버스정류장에서 엎어지면 코 닿을 듯",지하철역이나 버스정류장에서 넘어지면 가까워요.,3.2,0.774838388,-144.7748413,-6.563911915
2679,추위를 느껴도 무리하지 말고 적당히 운동하렴.,꽃무늬 양산은 얼마입니까?,0,0.374836147,-247.5629883,-11.14157867
2680,짐이 많으시다면 그냥 택시타는 것을 추천드려요.,짐이 많으시면 그냥 택시 타는 것을 추천합니다.,4.9,0.971159577,-49.09809113,-2.203471184
2681,학교에서 온 메일은 지우지 마,메일을 수시로 백업하지 말고 삭제금지 설정 해놔,1.5,0.710673571,-161.7649384,-7.37609911
2682,소호나 노팅힐 등 다양한 지역과의 접근성이 좋습니다.,그것은 소호나 노팅힐과 같은 다양한 지역에 잘 접근할 수 있습니다.,3.7,0.888080597,-102.5258789,-4.677078247
2683,보내는 모든 메일의 끝에 이름을 적을 필요는 없지만 교수님에게 보낼 때는 이름을 적어야 해.,제일 최근에 스팸 메일이 온 시간이 궁금해,0.7,0.625852942,-178.9068909,-8.107123375
2684,후쿠시마에서 일어난 지진은 얼만큼 큰 규모를 가지고 있어?,후쿠시마 지진 규모는?,3,0.883006513,-101.1792145,-4.93302393
2685,트립닷컴한테 예약 후 어떤 내용의 메일을 받아?,지메일 비밀번호를 풀기 쉽게 만들면 안돼. 어려운 것으로 정하도록 해.,0.3,0.331434727,-242.9389954,-11.12681675
2686,숙소는 사진 그대로 아주 예쁘고 쓰기편리해요!,그 숙소는 사진처럼 매우 예쁘고 편안해요!,3.5,0.909164906,-91.83500671,-4.140265942
